#separator:tab
#html:true
#notetype:Basic
#deck:APFC::4 Question Recall
#tags column:3
The national floor level minimum wage in India is	<b>Advisory rather than binding</b> — about ₹176 to ₹178 a day and unrevised for years, which is why the Code's floor wage provision matters	APFC::M10::F10_3 syllabus::current-affairs type::recall
In addition to the Insurance Act, 1938 and the IRDA Act, 1999, that Act amends	The <b>Life Insurance Corporation Act, 1956</b> — three statutes amended in all	APFC::M10::F10_3 syllabus::current-affairs type::recall
Foreign investment in the Life Insurance Corporation of India remains capped at	<b>20%.</b> The general limit is 100% but LIC is carved out — exactly the sort of exception set against a general figure	APFC::M10::F10_3 syllabus::current-affairs type::recall
The SHANTI Act, passed in the winter session of 2025, relates to	<b>Civil nuclear</b>, opened to private participation	APFC::M10::F10_3 syllabus::current-affairs type::recall
The Winter Session of Parliament in 2025 was held between	<b>1 to 19 December 2025</b>, fifteen sittings	APFC::M10::F10_3 syllabus::current-affairs type::recall
One hundred per cent foreign direct investment in insurance was operationalised through	<b>DPIIT Press Note 1 of the 2026 series</b>, permitting the <b>automatic route</b> subject to IRDAI clearance. Note that the <b>limit</b> and the <b>route</b> are two different questions	APFC::M10::F10_3 syllabus::current-affairs type::recall
The Constitution (131st Amendment) Bill, 2026 relates principally to	<b>Delimitation</b>, the size of the Lok Sabha, and women's reservation based on that delimitation. Note it remains a <b>Bill</b>	APFC::M10::F10_3 syllabus::current-affairs type::recall
C.P. Radhakrishnan was sworn in as Vice President of India on	<b>12 September 2025</b> — the <b>oath</b> date. (a) 9 September is the <b>election</b> date	APFC::M10::F10_3 syllabus::current-affairs type::recall
In the vice-presidential election of 2025 he defeated	<b>B. Sudershan Reddy</b>, by 452 votes to 300 — a margin of 152, the narrowest since 2002	APFC::M10::F10_3 syllabus::current-affairs type::recall
Justice Surya Kant was sworn in as Chief Justice of India on	<b>24 November 2025.</b> (b) 9 February 2027 is when his term <b>ends</b>	APFC::M10::F10_3 syllabus::current-affairs type::recall
In the Bihar Assembly election of November 2025 the National Democratic Alliance won	<b>202 of 243</b> — BJP 89, JD(U) 85, LJP (RV) 19, HAM (S) 5, RLM 4, against 35 for the Mahagathbandhan	APFC::M10::F10_3 syllabus::current-affairs type::recall
In the Assembly elections of 2026, the party that formed a government in West Bengal for the first time was	The <b>Bharatiya Janata Party</b>, for the first time in the State, defeating the incumbent Trinamool Congress	APFC::M10::F10_3 syllabus::current-affairs type::recall
In doing so India surpassed	<b>Japan.</b> (a) Germany is the country India is projected to pass <b>next</b>, which is why it is offered	APFC::M10::F10_3 syllabus::current-affairs type::recall
The India–United Kingdom Comprehensive Economic and Trade Agreement was signed on	<b>24 July 2025</b>, in London. (b) 15 July 2026 is entry into force	APFC::M10::F10_3 syllabus::current-affairs type::recall
The fiscal deficit target for 2026-27 is	<b>4.3%</b> of GDP. (c) 4.4% is the 2025-26 revised estimate — the question turns on <b>which year</b>	APFC::M10::F10_3 syllabus::current-affairs type::recall
The goods and services tax rate structure was reduced to two principal slabs with effect from	<b>22 September 2025</b>, following the 56th GST Council meeting of 3 September 2025	APFC::M10::F10_3 syllabus::current-affairs type::recall
The Pradhan Mantri Surya Sarovar Yojana relates to	<b>Floating solar photovoltaic</b> capacity — <i>Sarovar</i>, a lake	APFC::M10::F10_3 syllabus::current-affairs type::recall
The capacity target under that scheme is	<b>5,000 MW</b>, with co-located storage of at least two hours. (c) 10,000 is the storage figure in MWh, offered as a capacity in MW	APFC::M10::F10_3 syllabus::current-affairs type::recall
The Mobile Phone Manufacturing Scheme has an outlay of about	About <b>₹62,500 crore</b>. (d) ₹99,446 crore is the <b>ELI Scheme's</b> outlay — four large round numbers, and the examiner's whole technique is to attach one to the wrong scheme	APFC::M10::F10_3 syllabus::current-affairs type::recall
The principal decision adopted at COP30 was named	The <b>Global Mutirão</b> decision. Distinguish it from the <b>Belém Declaration</b>, a separate voluntary instrument led by Colombia — §1.1's trap	APFC::M10::F10_4 syllabus::current-affairs type::recall
COP30 coincided with the Paris Agreement's	The <b>tenth</b> anniversary, the Paris Agreement having been adopted in 2015	APFC::M10::F10_4 syllabus::current-affairs type::recall
The G20 summit of November 2025 was held at	<b>Johannesburg</b>, 22–23 November 2025	APFC::M10::F10_4 syllabus::current-affairs type::recall
South Africa's G20 presidency was notable because it was	The <b>first African country</b> to chair the G20	APFC::M10::F10_4 syllabus::current-affairs type::recall
The G20 presidency for 2026 is held by	The <b>United States</b>, with the summit at Miami	APFC::M10::F10_4 syllabus::current-affairs type::recall
The India–United Kingdom trade agreement entered into force alongside	The <b>Double Contributions Convention</b>, both in force on 15 July 2026. (a) is a different instrument entirely — a DCC coordinates <b>social security contributions</b>, not tax	APFC::M10::F10_4 syllabus::current-affairs type::recall
In the World Happiness Report 2026 India was ranked	<b>116th</b>, up from 118th. (b) is <b>last year's</b> rank, which is the standard distractor for any ranking question	APFC::M10::F10_4 syllabus::current-affairs type::recall
The country ranked happiest for the ninth consecutive year was	<b>Finland</b>, for the ninth consecutive year	APFC::M10::F10_4 syllabus::current-affairs type::recall
The World Happiness Report is produced under the auspices of	The <b>UN Sustainable Development Solutions Network</b>. (d) UNDP publishes the <b>Human Development Report</b> — two UN-linked bodies, two different reports	APFC::M10::F10_4 syllabus::current-affairs type::recall
The Economic Survey 2025-26 placed real GDP growth for 2025-26, in the First Advance Estimates, at	<b>7.4%</b> in the First Advance Estimates. (d) 8.2% is a <b>single quarter</b>, Q2 of 2025-26 — the stem names the annual estimate	APFC::M10::F10_4 syllabus::current-affairs type::recall
The Periodic Labour Force Survey is now published	<b>Monthly</b>, as well as quarterly and annually	APFC::M10::F10_4 syllabus::current-affairs type::recall
NISAR is the first Earth observation satellite to use	<b>Dual-frequency L-band and S-band radar</b> — the technical first, distinct from the institutional first in Q16. Both are asked	APFC::M10::F10_4 syllabus::current-affairs type::recall
The 2025 Nobel Prize in Physics was awarded for work on	<b>Macroscopic quantum tunnelling and energy quantisation in an electric circuit</b> — the basis of superconducting qubits. (a) was the 2023 prize and (c) the 2020 prize	APFC::M10::F10_4 syllabus::current-affairs type::recall
The 2025 Nobel Prize in Chemistry was awarded for	<b>Metal-organic frameworks.</b> (b) quantum dots was 2023 and (d) lithium-ion batteries 2019	APFC::M10::F10_4 syllabus::current-affairs type::recall
The 2025 Nobel Prize in Literature was awarded to	<b>László Krasznahorkai</b>, the second Hungarian laureate after Imre Kertész. (a) and (c) are recent laureates offered as distractors	APFC::M10::F10_4 syllabus::current-affairs type::recall
The 2025 Nobel Peace Prize was awarded to	<b>María Corina Machado.</b> (a) was the 2023 laureate and (c) the 2024 — again a sequence question	APFC::M10::F10_4 syllabus::current-affairs type::recall
The 2025 Nobel Prize in Economic Sciences recognised work explaining	<b>How innovation drives sustained growth</b> — endogenous growth theory, which connects to F4.1 §3.2	APFC::M10::F10_4 syllabus::current-affairs type::recall
The beyond-visual-range air-to-air missile shown on Indian Air Force Rafale aircraft in the Operation Sindoor footage was the	The <b>Meteor</b>. (b) Astra is India's indigenous BVR missile and was also used, but the footage that ended the speculation showed the Meteor	APFC::M10::F10_4 syllabus::current-affairs type::recall
The SCALP, for which a deal with France was negotiated, is a	A <b>long-range air-launched cruise missile</b>	APFC::M10::F10_4 syllabus::current-affairs type::recall
The total number of Padma Awards announced for 2026 was	<b>131</b>, including two duo cases counted as one each	APFC::M10::F10_4 syllabus::current-affairs type::recall
Of these, the number of Padma Vibhushan awards was	<b>Five</b> Padma Vibhushan, with 13 Padma Bhushan and 113 Padma Shri. (a) 113 in the previous question's options is the Padma Shri count — the components offered as the whole	APFC::M10::F10_4 syllabus::current-affairs type::recall
The actor on whom the Padma Vibhushan was conferred posthumously in 2026 was	<b>Dharmendra</b>, received by Hema Malini	APFC::M10::F10_4 syllabus::current-affairs type::recall
India's position in the medal table at the 2026 Commonwealth Games was	<b>Fourth</b>, behind Australia, England and Canada	APFC::M10::F10_4 syllabus::current-affairs type::recall
India's total medal count at those Games was	<b>39</b> — 13 gold, 17 silver, 9 bronze. India's lowest tally in 24 years	APFC::M10::F10_4 syllabus::current-affairs type::recall
The 2026 Commonwealth Games were held at	<b>Glasgow.</b> (b) Birmingham hosted 2022 and (c) the Gold Coast 2018	APFC::M10::F10_4 syllabus::current-affairs type::recall
The sport in which India won the most gold medals at those Games was	<b>Boxing</b> — 7 of India's 13 golds, and the most by any nation in boxing at a single Games	APFC::M10::F10_4 syllabus::current-affairs type::recall
In the final of the ICC Men's T20 World Cup 2026, India defeated	<b>New Zealand</b>, by 96 runs — India's third title, first successful defence, and first win as host	APFC::M10::F10_4 syllabus::current-affairs type::recall
Two thin lenses of power +5 D and −3 D are placed in contact. The power of the combination is	<b>Powers in contact ADD algebraically:</b> +5 + (−3) = <b>+2 D</b>. (a) adds the magnitudes and ignores the sign — the whole point of the 2023 item. F9.2	APFC::M11::F11_1 syllabus::exam-craft type::recall
